"t","Beta_0","Beta_1","Gamma_0","Phi_0","Q100","Median","Mean","Q100.SE","Q100.LL","Q100.UL","Year","Peak","n.window"
0.0982142857142857,0.558717256740516,-0.00724767206325617,-1.8635961983304,-0.0668435719163662,17634.3976640982,9223.46740356242,9582.76254360204,1539.10819794263,14617.8010278203,20650.9943003761,1922,12500,56
0.107142857142857,0.551170364004754,-0.00714702492701861,-1.86527500089205,-0.0677900319846708,17487.7782597879,9108.71421323762,9465.72493645687,1128.45833311346,15276.0405688314,19699.5159507444,1923,8120,57
0.151785714285714,0.513988098625423,-0.00640649362250668,-1.86470297528655,-0.056383968280889,17155.5958577268,8553.11604737526,8930.91091382143,1098.33612166599,15002.896616342,19308.2950991115,1928,57000,62
0.160714285714286,0.507270132898546,-0.0062379934939123,-1.86312723193691,-0.0552771844555469,17091.661831548,8453.83856533648,8834.26466324444,1096.67206745713,14942.2240764809,19241.099586615,1929,6100,63
0.169642857142857,0.500805197675261,-0.00606940367087932,-1.86209733725255,-0.0551796804752295,17006.398303266,8357.74933641012,8738.74723954424,1091.07236341516,14867.9357664453,19144.8608400867,1930,6500,64
0.178571428571429,0.494478582596935,-0.00590762003944993,-1.86276315895904,-0.0561285483881371,16886.3504931883,8262.14814215452,8641.14591857997,1046.22559729269,14835.7860027907,18936.9149835859,1931,6650,65
0.1875,0.488446232010797,-0.00576261065367761,-1.86283665721597,-0.0563974706438355,16789.8459944038,8171.56139644098,8550.03720658445,1044.1672120051,14743.3158650363,18836.3761237714,1932,10100,66
0.196428571428571,0.482691781213495,-0.00561454383978428,-1.86203960682506,-0.056442868975864,16710.1760304165,8085.91165241203,8464.60580349286,1027.25381205644,14696.7955558044,18723.5565050286,1933,11700,67
0.205357142857143,0.477154953027926,-0.00546102071744127,-1.86116584103328,-0.0570539688848302,16623.3077911343,8003.50875991569,8381.41077604787,1018.93139994879,14626.2389445177,18620.376637751,1934,11300,68
0.214285714285714,0.47187688172603,-0.00530203450823412,-1.85966527239838,-0.0578639066925771,16542.3435676282,7925.48959104304,8302.47120890618,989.393430730687,14603.1680768556,18481.5190584009,1935,13500,69
0.223214285714286,0.466770197572624,-0.00513314901450869,-1.85848089332666,-0.0592235660748846,16450.1685158632,7849.69409101469,8224.62934352947,961.712667997716,14565.2463231117,18335.0907086146,1936,15600,70
0.232142857142857,0.461818385750595,-0.00498565669637493,-1.85816335572583,-0.0602891124169625,16357.9899203308,7775.53020802152,8148.6367309246,958.917529241311,14478.5460988737,18237.4337417879,1937,8370,70
0.241071428571429,0.457016682967611,-0.00483599955249392,-1.858297209382,-0.0618056432828837,16255.1078886897,7703.16942507279,8073.46420928219,958.865753683837,14375.7655454605,18134.4502319189,1938,11500,71
0.25,0.452561730861543,-0.00468017029167407,-1.85657868553654,-0.062645157891921,16188.1164554908,7637.68081677011,8007.08607278985,925.762744766426,14373.6548175196,18002.5780934619,1939,7340,72
0.258928571428571,0.448166638557304,-0.00453185935086751,-1.85643549502023,-0.0639404432447003,16098.4350507506,7571.68690176372,7938.79663844548,923.511098231543,14288.3865588937,17908.4835426074,1940,6490,73
0.267857142857143,0.443952274047494,-0.00437569149668431,-1.85619998497096,-0.0651679590345998,16013.7524623895,7508.49246436696,7873.4704757873,878.069714252565,14292.7674465391,17734.7374782399,1941,2800,74
0.276785714285714,0.439902187285035,-0.00421598077605661,-1.85650037036147,-0.0668825961503096,15917.3217316983,7447.23667178915,7809.0203336566,871.328679615358,14209.5489009554,17625.0945624413,1942,6440,75
0.285714285714286,0.43616576450364,-0.00405480011159336,-1.85539509476216,-0.0681523224030679,15847.3559455324,7391.94435645847,7751.85085568971,866.007938184183,14150.0115763656,17544.7003146992,1943,4160,76
0.294642857142857,0.432602144788217,-0.00388525955805637,-1.85403765411147,-0.0688895075788466,15792.5128374902,7339.53679062252,7698.61197085397,835.1965742192,14155.5576320093,17429.4680429711,1944,6260,77
0.303571428571429,0.429081580862334,-0.00371498553735942,-1.85461730684328,-0.0703433068430317,15706.7833304846,7286.02462382783,7642.29768400475,825.392806638787,14089.0431563742,17324.5235045951,1945,6600,78
0.3125,0.425774731975252,-0.00354372415743886,-1.8548826880173,-0.0717602780525356,15628.0467359529,7235.9913485882,7589.65241780876,806.345858246502,14047.6378947067,17208.4555771991,1946,9000,79
0.321428571428571,0.422654028442027,-0.00338779762043493,-1.85434133314913,-0.072285930818501,15576.3777058457,7189.56472457628,7542.4854528341,798.45963056197,14011.4255868351,17141.3298248563,1947,11300,80
0.330357142857143,0.419637171713074,-0.00323493383448299,-1.85388184166628,-0.0726868279603481,15527.8582760773,7144.64446155649,7497.01730379131,774.064753382384,14010.719237746,17044.9973144087,1948,4400,81
0.339285714285714,0.416648927552795,-0.00307345939009098,-1.85571011591225,-0.0743815533479703,15434.6033299589,7098.02382939366,7446.76557283481,764.933657035909,13935.360911606,16933.8457483118,1949,6950,82
0.348214285714286,0.413855919949981,-0.00291533918582585,-1.85700900961594,-0.0756511159303075,15357.3074894965,7054.84527337725,7400.90858707062,758.967204042948,13869.7591041252,16844.8558748677,1950,5180,83
0.357142857142857,0.41120530025535,-0.00276207471749278,-1.85781108446219,-0.0762921929560001,15298.4110770338,7014.31502141832,7358.98089324776,759.493207964572,13809.8317429205,16786.9904111472,1951,5920,84
0.366071428571429,0.408634244761812,-0.00260976089377614,-1.85980357692831,-0.0772963209516694,15223.2829536956,6973.92131107092,7316.15442809472,754.770408303654,13743.9601368238,16702.6057705674,1952,10900,85
0.375,0.406172931995664,-0.00245198733330397,-1.86211716020159,-0.0785611758826543,15142.3422454319,6934.87029350095,7274.12441519777,728.880586073166,13713.762547698,16570.9219431657,1953,5650,86
