"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126"
0.987219723753591,0.997931889469412,0.992116992041135,0.999999999972151,0.999999968512379,0.999992886573029,0.998876280251274,0.996453969994401,0.999976331382655,0.998608254914905,0.999999998423669,0.980021378304078,0.999959359639407,0.999926981111307,0.999684833401678,0.999976959386512,0.999596391104946,0.999606868085406,0.999990781249114,0.999999999999575,0.999805055918106,0.99995069886872,0.997233463983532,0.999963475735961,0.998060891840226,0.998280272831528,0.999684244259611,0.999864262923395,0.999153285758822,0.999999999695598,0.99931443652862,0.999998938813173,0.99998864337042,0.999989228759303,0.998835836921916,0.999697891065457,0.997856577929678,0.995585730173924,0.999993357628782,0.999995017102589,0.999513904235844,0.999985825323985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.983479723909068,0.9971467911797,0.989270162473909,0.999999999999773,0.999999936690287,0.999991441803978,0.99854215697081,0.995357681558548,0.999967360361795,0.998134174482624,0.999999997529451,0.973491561530045,0.999946387334027,0.999904413599529,0.999588090881402,0.999970666070221,0.999449994943732,0.999494419322916,0.99998654444155,0.999999999999663,0.999755859375,0.9999283495355,0.996189386422872,0.999945476224045,0.997546154591419,0.997592696387133,0.999616104130289,0.999798131317071,0.998960262391148,0.999999995389386,0.99900360267436,0.999999160290986,0.999980195182224,0.999989526037014,0.998599136129313,0.999652949777698,0.996886447244207,0.99458772239539,0.999994317310914,0.999995959947645,0.999447791875745,0.999987419061089,0.999999843727138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.985190421751414,0.997233546897753,0.989758420963866,0.999999999994936,0.999999905868312,0.999993061024659,0.998692089193617,0.995787072790437,0.9999679948622,0.998243320345953,0.999999996766651,0.975552279930629,0.999949923251,0.999911632631423,0.999621417983996,0.999973557449892,0.999481038699296,0.999543519192385,0.999986547084711,0.999999999979853,0.99978544152127,0.999928149541901,0.996351831147113,0.999943877013621,0.997829183175957,0.997657801472252,0.999673827908504,0.999792121844495,0.999108714867397,0.999999981435684,0.998993919894926,0.999999566292132,0.999976405200867,0.999993058006737,0.998826526334312,0.999723318817989,0.996852216580211,0.995380152503858,0.999996795369234,0.9999978767143,0.999565844719555,0.999992590960632,0.999999971159666,0.998371611901152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.98532047251227,0.996932640935527,0.988888138075285,0.999999999495966,0.999999819386645,0.99999415278635,0.998706684336289,0.995762163456421,0.99996355462803,0.998122681072685,0.999999994019082,0.974830764891569,0.99994650293615,0.999907055625734,0.999606591344003,0.999972951691858,0.999452833189435,0.999536804483481,0.999984941844586,0.999999999835121,0.999789530219783,0.999918635721315,0.996066769818651,0.99993441450876,0.997862876558816,0.997424005471336,0.999694702649155,0.999755859375,0.9991576234532,0.999999932033773,0.998842466194033,0.999999806930356,0.999967337542188,0.999995408253569,0.998926008873956,0.99976288836715,0.99636564599341,0.995671221215832,0.999998370940442,0.999999045445952,0.999635697080457,0.999995969250758,0.99999999937455,0.998573215087303,0.997570720614564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.987552503316414,0.997090176505163,0.989677375358663,0.999999996272938,0.99999972148972,0.999995879142292,0.998909708560702,0.996362670434897,0.99996416587249,0.99827514969998,0.99999999022333,0.977884294642029,0.999950366008468,0.999915153820145,0.999646383907469,0.99997579459202,0.999511562114052,0.999592794865733,0.999986014490217,0.999999999625027,0.99982029002227,0.999923036391597,0.996404116718185,0.999936289646303,0.998179009163017,0.997604263616846,0.999750899395427,0.999760744912569,0.99930805834973,0.999999864583246,0.998881514807823,0.999999928809467,0.999963570784952,0.999997332409657,0.999145059525768,0.999822374711498,0.996470669662822,0.996483932618416,0.999999305974985,0.999999653304654,0.999733146920991,0.999998144720524,0.999999999983806,0.998912241953659,0.998120849840501,0.980538223936976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.987958639317677,0.996999243074469,0.989476059304161,0.999999991157879,0.999999627090389,0.999996472689159,0.998952261039316,0.996466553443866,0.999961949020926,0.998245863637986,0.999999985519312,0.978224757295527,0.999948757712341,0.99991325737935,0.999642774978201,0.999975341158488,0.999518488135315,0.999593080730006,0.999986156174118,0.999999999607321,0.999822465429277,0.999922501576892,0.996400634140012,0.999935103877304,0.998213157587471,0.997584249622703,0.999759501846746,0.99975414545033,0.999331600268178,0.999999825699623,0.998853663262936,0.999999952177636,0.999960617864962,0.999997782935662,0.999187117028729,0.999835429369458,0.99636704648671,0.996632662887374,0.99999951103059,0.999999777009134,0.999755859375,0.999998646482616,0.999999999438493,0.998988204557922,0.998241269109038,0.979974667121978,0.981154965566814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.988161078801486,0.99690677532128,0.989238441340974,0.999999984305936,0.999999531505671,0.999996889553473,0.998979457362437,0.996528345707775,0.999959435312655,0.998200610502702,0.999999978772646,0.978391615150704,0.99994617973353,0.99990961586311,0.999632559706242,0.999974109386966,0.999526730951702,0.999583761186067,0.999986686237164,0.99999999977527,0.999818645113234,0.999923806050661,0.996413765481219,0.999935931037793,0.998197124848193,0.997587387563289,0.999757302636997,0.999754409685507,0.999328290322364,0.999999825758439,0.998849131930574,0.999999953256376,0.999960191586897,0.999997823741044,0.99918970249828,0.999836785474327,0.996333274577624,0.996646524501147,0.99999954494797,0.999999798026914,0.999759802157377,0.999998744457323,0.999999999023998,0.999002562307999,0.998264247021834,0.979722464353127,0.980903261032583,0.998739142250091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.988286251190569,0.996775438702701,0.988877621456833,0.999999972202562,0.999999396014763,0.999997302906259,0.999002725695121,0.996573601451297,0.999955908970461,0.998129762999571,0.999999967175902,0.978436224553347,0.999942289462778,0.999903946415663,0.999615659230986,0.99997213358099,0.999534930512279,0.999566774670466,0.999987377656783,0.999999999923673,0.999810926721914,0.999925622843966,0.996418266555482,0.999937290619299,0.998151698054156,0.997587436838031,0.999749782005191,0.999755859375,0.999312030006647,0.999999838789976,0.998845928810881,0.999999947960401,0.999960351801268,0.999997737856377,0.999176113683762,0.999833911319347,0.996297859679765,0.996603478527793,0.99999953789844,0.999999796547755,0.999757555887645,0.999998747570674,0.999999998891088,0.998995775645937,0.998252980751154,0.979420021631191,0.980607608051152,0.998713584795319,0.999995428054706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.988427708074699,0.996595078978983,0.98838222516282,0.99999994763635,0.999999180027181,0.99999776761717,0.999030402459489,0.9966254303203,0.99995098442128,0.998032862163127,0.999999946022995,0.978456857153832,0.999936919068595,0.999896164112792,0.999592613601113,0.999969408487448,0.999544375502283,0.999543693478823,0.999988191760729,0.999999999989501,0.999800480974605,0.999927722034248,0.996416925884212,0.99993883760531,0.998090026242404,0.997582433680779,0.999739691690638,0.999757088314062,0.999290134379949,0.999999853218654,0.998839093843562,0.9999999409587,0.99996042039754,0.999997629284672,0.999157846913128,0.99983013558038,0.996243467488156,0.996544540892444,0.999999531172898,0.999999796073167,0.999754625778738,0.999998756791115,0.99999999865534,0.998986549575625,0.998237416602159,0.978981325824039,0.980179708386037,0.998676528705737,0.999995093426019,0.999986733051389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.988894374154776,0.996429597679731,0.987989093964947,0.999999894859719,0.999998831037666,0.999998339578093,0.99908991924422,0.996776140024515,0.999945031934794,0.997946892627373,0.999999904876321,0.979017150300702,0.999930734717278,0.999887599666441,0.999570241885033,0.999966198737166,0.99956823218538,0.999522496065957,0.999989525574747,0.999999999999999,0.999790582479558,0.999932352687507,0.996506253284891,0.999942490335721,0.998050815903544,0.997637917607357,0.999731719414992,0.999765204348703,0.999276531693027,0.999999876393703,0.998860514417066,0.999999930671899,0.999961652064225,0.999997515600649,0.999152072527763,0.999828641683696,0.996268948602352,0.996544473117854,0.999999526057867,0.999999796285838,0.999755859375,0.999998782505733,0.999999998442377,0.998996388256839,0.998255685412351,0.978935565735729,0.980118160392488,0.998662628315592,0.99999480431734,0.999986061815493,0.983218062119125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
