"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108"
0.980219236897547,0.99999652384653,0.99999999987791,0.996679142118776,0.997782342256612,0.999755859375,0.999772915307176,0.9996896559082,0.99999999991909,0.99994197427315,0.999247735277621,0.99994066955535,0,0.998587924776806,0.999292834958869,0.999531055442377,0.999982223998153,0.999221368694086,0.999490166539316,0.993115948943858,0.968918137918178,0.999999999927519,0.998692721855524,0.999993674352246,0.999922977644069,0.991227660940248,0.999953321628761,0.998010495886521,0.999960334699394,0.999992603723822,0.999909556574845,0.996612831906226,0.999312331502606,0.999999999874124,0.999893565339291,0.999993453697758,0.995937748311524,0.999992324145081,0.999551729637968,0.999976600162127,0.999915621472416,0.999500742546154,0.99999951812767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.979841174823451,0.999996345779879,0.999999999925894,0.996652212175587,0.997767031848177,0.999755859375,0.999773156283769,0.99967993669089,0.999999999839813,0.999939536307846,0.999225242862374,0.999941438637769,0,0.998585911103213,0.999294081404477,0.999533046188515,0.999981119225149,0.999194971251686,0.999471478447763,0.992931931410149,0.968192094137427,0.999999999981672,0.99864798774298,0.999994028618001,0.999924854873071,0.991203954206725,0.999954808206209,0.998018091355066,0.999961767820394,0.999993076530411,0.999904068657408,0.99649813373478,0.999320941685592,0.999999999975984,0.999896824827633,0.999993958411341,0.995795625178654,0.999992915692706,0.999560488719704,0.99997795410011,0.999918927277167,0.999510991922102,0.999999401663848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.947496825378183,0.999984287903299,0.999999999570142,0.99272374345517,0.995188435847708,0.999515900095728,0.99954940284014,0.999082135832948,0.999999982900695,0.999813892636345,0.997874373049067,0.999888579171946,0,0.99690168785084,0.998476614972357,0.999000530711224,0.999941092252643,0.997851123016981,0.998580050013416,0.981961438057455,0.920259881193777,0.999999999989951,0.996491840984323,0.999988906941594,0.99984041499687,0.979477846131279,0.999904191757702,0.995425360425383,0.999918025464673,0.999985924473471,0.999747969961164,0.991254856481717,0.998423921818553,0.999999999999519,0.999763562098521,0.999986757064624,0.989647038892293,0.999984003866784,0.998956956484603,0.999948364842434,0.999807009857885,0.998823490319166,0.999998533401088,0.999999648427225,0.999979099226176,0.99987989810246,0.999971778411169,0.999999735925565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.946990561839847,0.999982000083863,0.999999997880714,0.993011789884534,0.99538647300871,0.999545689964796,0.999576314330753,0.99905541758937,0.999999971202357,0.999806114887225,0.997841239462568,0.999895323729116,0,0.996992409620422,0.998523516853487,0.999031227682934,0.999939582049213,0.997846908674445,0.998578307351301,0.982062145719109,0.920896882639978,0.999999999982263,0.996519925528196,0.999989079995526,0.999841951489878,0.979670485676823,0.999904299534948,0.995450801214716,0.999917370348407,0.999985567000869,0.999755859375,0.991435342362569,0.99841374895377,0.999999999989584,0.999757926564082,0.999985848535507,0.989922557017538,0.999982745992254,0.998933661049318,0.999944978820392,0.999797876941418,0.998790345534357,0.999998841520089,0.999999522620566,0.999981788724399,0.999870822817767,0.999975469924831,0.999999833775413,0.998170043460549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.959354493402301,0.999985511814906,0.999999997357716,0.994747251755847,0.996534815414727,0.999661815167563,0.99968441782015,0.99926973181468,0.999999973158064,0.999849280578316,0.998339366294725,0.999922167282581,0,0.997731860584285,0.998887579217725,0.999270285586583,0.999953214931928,0.998351326397324,0.998911377731303,0.986312795369966,0.939716632664942,0.999999999979816,0.997344998810573,0.999991778169598,0.99988025784254,0.984549029809463,0.999927324271985,0.996539957745445,0.999937066872321,0.999988974188206,0.999814904991623,0.993497221338012,0.998789249366371,0.999999999987702,0.999814424292679,0.999989038172189,0.992365222849224,0.999986587944369,0.999181948583399,0.999957323077483,0.999843885993437,0.999070131021644,0.999999174231043,0.999999604713627,0.999986649340078,0.999899381815764,0.99998204249399,0.999999890339982,0.998627926060962,0.997157453644658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.947169465093108,0.999979457974747,0.99999999257275,0.993421150596333,0.995669051332147,0.999585276170833,0.999612995213483,0.999031297316273,0.999999947844505,0.999797081586558,0.997814500397049,0.999905791559996,0,0.997161179739109,0.998613295054067,0.999092590265681,0.999936490956435,0.997837703069314,0.998569395499051,0.982229836836497,0.922067309524419,0.99999999986651,0.996534631817704,0.999990248444252,0.999852347810738,0.980419762458993,0.999910645781865,0.995633608437618,0.999922564299023,0.999986708804334,0.999755859375,0.99157073159753,0.998474946195671,0.999999999998117,0.999768236465599,0.999986644979576,0.990124739691618,0.999983563469347,0.998967692365784,0.999946974185736,0.999804185330769,0.998823972108054,0.999998863434659,0.999999534124991,0.999982327740762,0.999873466081203,0.999976357690996,0.999999846142401,0.998227517908737,0.996380793562583,0.999975683708306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.945181086579299,0.999976924812925,0.99999998593944,0.993406110758296,0.995666694842933,0.99959216364183,0.999619270677222,0.998977579370554,0.999999925499365,0.99978325086904,0.99771102543644,0.999908159414821,0,0.997149827799794,0.998611964865006,0.999093205126427,0.99993200270738,0.997746368450925,0.99850723734531,0.981629735098721,0.9197008993078,0.999999999677314,0.996406751828309,0.999990533855041,0.999852643289109,0.980096294902708,0.999910846521106,0.995570479297541,0.999922556709268,0.999986845472909,0.999746285497434,0.991321372537169,0.99845112832326,0.999999999999545,0.999765159710214,0.999986577885953,0.989859495116811,0.999983385368944,0.998947031609828,0.999946032726603,0.999800123737669,0.998797311438239,0.999998835015606,0.999999521001004,0.999981982348942,0.999869949308656,0.999975994551917,0.999999848182974,0.998193200676701,0.996279258251261,0.999974683560025,0.999978603381574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.942141853969839,0.999973161699807,0.999999971853435,0.993337276463751,0.995630030742412,0.99959737500807,0.99962377909645,0.99889992220863,0.999999888894345,0.999763732950788,0.997561714278716,0.999909971098518,0,0.997106472306664,0.998595073707553,0.999083399131697,0.999926071957305,0.997618262652872,0.998421242760408,0.980756717492668,0.916171200766042,0.999999999355476,0.996229444959767,0.999990615960626,0.999850224341388,0.979458904462385,0.999909163565554,0.995430925098311,0.999920722186107,0.999986578936484,0.999735161982698,0.990980215463311,0.998395030119639,0.999999999999533,0.999755859375,0.999985959920897,0.989503076990273,0.999982491228874,0.998899900883764,0.999943021962413,0.99978955236385,0.998738691729316,0.999998871802395,0.999999454121055,0.999982081399275,0.999861233884383,0.999976228682129,0.999999868602994,0.99815917806113,0.99607653354342,0.999972122207719,0.999979232864188,0.999917346422676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.943713604378506,0.999971044883275,0.999999950361617,0.993821166282592,0.995954924229915,0.99963570152754,0.999659036631557,0.9989098609798,0.9999998509254,0.999763084105136,0.997611182934235,0.999918752446382,0,0.99729372936271,0.998688933533871,0.999145093834811,0.999926584521305,0.997691902394611,0.998470251996042,0.98150015792698,0.919636720145292,0.999999999113729,0.996377647746745,0.999991238260685,0.999858146484016,0.980418178180064,0.999913437867758,0.995635272464109,0.999923893501138,0.999987000369963,0.999749615933684,0.991433741900069,0.998453009927576,0.999999999996352,0.999761985319643,0.999985930992252,0.990083577475628,0.999982312087614,0.998926338782782,0.999942806493656,0.999791076974506,0.998763067433719,0.999999091936092,0.999999358608699,0.999984453980616,0.999859423325847,0.9999794522993,0.999999915679149,0.998305897638729,0.996134971528141,0.999970234518848,0.999982583285983,0.999928249249885,0.997029303254113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.942989197586635,0.999966951016617,0.999999907757355,0.994091379056359,0.996140271562959,0.999661887556936,0.999682865696467,0.998872115743321,0.999999786659059,0.999751588517759,0.997561849575267,0.999924738646634,0,0.997383238525244,0.998735410155265,0.999175752533441,0.999924012484118,0.997675766541889,0.998460119234325,0.981540329309902,0.920064091911713,0.999999998762981,0.996390708591296,0.999991496409211,0.999860376604447,0.98062110008336,0.999914098741687,0.995667128463153,0.999923767500118,0.999986801559431,0.999755859375,0.991583316379604,0.998446351369884,0.999999999977181,0.999757271377272,0.999985111803096,0.990320753428892,0.999981104499592,0.998904758390364,0.999939470673634,0.999782125613486,0.998730820315312,0.999999291176379,0.999999177379836,0.999986474214906,0.999849705901761,0.999982201319449,0.999999953541909,0.998401426179942,0.996014402258941,0.99996606644758,0.999985513231185,0.999937389386615,0.99720527918249,0.999952714941518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.944705068697726,0.999963585643673,0.999999840929724,0.994625563386672,0.996497565265853,0.999702650894651,0.999720360602821,0.998881123820625,0.999999708513287,0.999750139915987,0.997617405309749,0.999933848013862,0,0.997587378604512,0.998836899001332,0.999242044803943,0.999924790660934,0.99776372236295,0.998519398664475,0.982408825634421,0.924070596452483,0.999999998445438,0.996568714284875,0.999992066566888,0.999868224323351,0.981657100015128,0.999918100100873,0.995881361015542,0.999926517602562,0.99998703842957,0.99977415956924,0.992124709609439,0.998502263245068,0.999999999893641,0.99976148007591,0.999984680043278,0.99101252152097,0.999980359359546,0.998924799658529,0.999937861079674,0.999780365743413,0.998745834076905,0.999999510996313,0.999998952099045,0.999989153695962,0.99984413094653,0.999985797666893,0.999999981336391,0.998575372978507,0.996041825680085,0.999962160465118,0.99998902616047,0.99994946261271,0.997517517532315,0.999962754577059,0.998694659851133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.945955862886281,0.999958923057496,0.999999722767776,0.995130947061793,0.99683563550921,0.999741289865452,0.999755859375,0.998878459902533,0.99999959229758,0.999745725834844,0.997653235674944,0.999942371720192,0,0.99777600407247,0.998930542179856,0.999302996715948,0.999925030776289,0.997838448277215,0.998570444470874,0.983177650554782,0.927642012109204,0.99999999812154,0.996730718007766,0.999992520196392,0.999874637505962,0.982550940244631,0.999921062340853,0.996059047593695,0.999928214363008,0.999987008895029,0.999792417270975,0.99263868401906,0.998541236359762,0.999999999558757,0.999761872935028,0.999983778718689,0.991677869836511,0.999978968680508,0.998929293389027,0.999934550505523,0.999773935339215,0.998741349205675,0.999999703372953,0.999998584594823,0.999991758826867,0.99983406916641,0.999989273752964,0.999999995855493,0.998748361016248,0.996006758659494,0.999956151971932,0.99999228930697,0.999961135316242,0.99782719016406,0.999972305253634,0.998881044793768,0.983454110596964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.94623553356442,0.999951805510611,0.999999499599571,0.995584010871179,0.997139252939088,0.999776792078265,0.999788351531261,0.998852063356013,0.999999407446076,0.999735430554838,0.997648307378026,0.999950005321038,0,0.997934480491792,0.99900909087513,0.999353681559797,0.999924210628485,0.997885458107967,0.998604225271512,0.983737051282311,0.930301151240949,0.99999999791796,0.996858929439418,0.999992738188341,0.999878091153147,0.983149655846075,0.999921848250888,0.996160570838478,0.99992768056949,0.999986403725926,0.999810513617159,0.993095314745939,0.998544546370363,0.999999998101944,0.999754149472961,0.999981854620213,0.992288931654771,0.999976176010152,0.998900896039185,0.999927587706921,0.999757560342155,0.998695634503629,0.999999860957338,0.999997887417502,0.999994300057597,0.999814457794605,0.999992637636983,0.999999999896118,0.998920969173198,0.995840101306186,0.999945619363978,0.999995266576189,0.999972453027503,0.998135053486418,0.999981350856501,0.999067340975505,0.985243226844818,0.814736297442805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.950703560764284,0.999947189674343,0.999999181372772,0.996360950646318,0.997651064625827,0.999826620673659,0.999834586426568,0.998914707279717,0.999999205221995,0.999745545643128,0.997829253611496,0.999960781585847,0,0.998246555488751,0.999160615657375,0.999451723373716,0.999929645634684,0.998102889249588,0.99875108231646,0.985592859273759,0.938481453281787,0.999999998059947,0.997240815796712,0.999993426320432,0.999890233217947,0.98502927213468,0.999928067821019,0.996549702117793,0.999932057470338,0.999986598558417,0.999844094124342,0.994104428669762,0.998653725673286,0.999999993534028,0.999762896431367,0.999980748799007,0.993512594235095,0.999974391797368,0.998948914392757,0.999924345130741,0.999755859375,0.998739142206111,0.999999960125643,0.999996968809101,0.999996794918845,0.999804187651803,0.999995901443462,0.999999999954809,0.999171577661773,0.995958738827196,0.999935737546915,0.999997778285687,0.999983864125685,0.998575402492662,0.999989871275608,0.999314399059904,0.988151398698893,0.844862411563059,0.998825241318508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
