"t","Beta_0","Beta_1","Gamma_0","Phi_0","Q100","Median","Mean","Q100.SE","Q100.LL","Q100.UL","Year","Peak","n.window"
0.526717557251908,1.25842344925657,0.00708258349297128,-0.783931928830029,-0.101020649488051,103437.80727648,49799.9952085988,51869.0393868185,6321.88591817756,91047.1385624812,115828.475990479,1960,42300,50
0.534351145038168,1.26903255498095,0.00727465492121643,-0.776088812026066,-0.105951105838669,103716.430522681,50211.9597355797,52242.4578472417,6788.38685748625,90411.4367688827,117021.424276479,1961,49500,50
0.541984732824427,1.27684598243608,0.00719105081074363,-0.772163370737041,-0.107640796120607,104032.857628258,50506.6269385186,52526.4213841132,7042.15030395621,90230.496658786,117835.21859773,1962,46200,50
0.549618320610687,1.28294165963416,0.00699325268809161,-0.772237277645708,-0.106971978757403,104316.980153814,50720.1779636311,52747.2097328526,5739.41286165645,93067.9376525611,115566.022655066,1963,28500,50
0.557251908396947,1.28825594967431,0.00742256380828766,-0.770528694507964,-0.107736064888153,104518.5847057,50915.402351335,52937.4483810102,5066.08211947007,94589.2462088163,114447.923202584,1964,19300,50
0.564885496183206,1.29201999651685,0.00836489643563187,-0.763491661780387,-0.112351691079566,104552.393692862,51083.9067283951,53069.2074371265,8027.2720707227,88819.2295401414,120285.557845583,1965,40900,51
0.572519083969466,1.29565985060323,0.00879180559384481,-0.754263566450709,-0.118393672741253,104560.246815659,51259.9162057706,53197.2268423983,7941.37055405062,88995.4465418324,120125.047089485,1966,66500,51
0.580152671755725,1.30116968871714,0.00914349125677418,-0.743551571229687,-0.12546078837958,104619.400599066,51509.7102978847,53390.8434804534,8083.80743962725,88775.4291594401,120463.372038693,1967,39000,51
0.587786259541985,1.30651529002893,0.00931267223315576,-0.735060112657516,-0.131206475709324,104693.634736642,51742.254177106,53577.4060079579,6532.43909226018,91890.2893846107,117496.980088674,1968,52200,51
0.595419847328244,1.31174963587379,0.00950505832436178,-0.728238272220567,-0.136124952500938,104760.065491749,51961.967001091,53757.0340062348,5755.82944065498,93478.8470869096,116041.283896588,1969,35200,51
0.603053435114504,1.31910231932723,0.00999433615668539,-0.720275343817994,-0.144444753661608,104623.461369828,52259.8305764548,53981.1685850147,5046.21119521333,94733.0691688266,114513.853570829,1970,92500,51
